i,k,st,state_gen
24,ng,63,1
25,ng,63,1
26,ng,63,0
27,ng,63,1
28,ng,63,1
29,ng,63,1
30,ng,63,1
31,ng,63,1
32,ng,63,1
33,ng,63,1
34,ng,63,1
35,ng,63,1
36,ng,63,1
37,ng,63,1
38,ng,63,1
39,ng,63,1
40,ng,63,1
41,ng,63,1
42,ng,63,1
43,ng,63,1
44,ng,63,1
45,ng,63,1
46,ng,63,1
47,ng,63,1
48,ng,63,1
49,ng,63,1
50,ng,63,1
51,ng,63,0
52,ng,63,1
53,ng,63,1
54,ng,63,1
55,ng,63,1
56,ng,63,1
57,ng,63,1
58,ng,63,1
59,ng,63,1
60,ng,63,1
61,ng,63,1
62,ng,63,1
63,ng,63,1
64,ng,63,1
65,ng,63,1
66,ng,63,1
67,ng,63,1
68,ng,63,1
69,ng,63,1
70,ng,63,1
71,ng,63,1
72,ng,63,1
73,ng,63,1
74,ng,63,1
75,ng,63,1
76,ng,63,1
77,ng,63,1
78,ng,63,1
79,ng,63,1
80,ng,63,1
81,ng,63,1
82,ng,63,1
83,ng,63,1
84,ng,63,1
85,ng,63,1
86,ng,63,1
87,ng,63,1
88,ng,63,1
89,ng,63,1
90,ng,63,1
91,ng,63,1
92,ng,63,1
93,ng,63,1
94,ng,63,1
95,ng,63,1
96,ng,63,1
97,ng,63,1
98,ng,63,1
99,ng,63,1
100,ng,63,1
101,ng,63,1
102,ng,63,1
103,ng,63,1
104,ng,63,1
105,ng,63,1
106,ng,63,1
107,ng,63,1
108,ng,63,1
109,ng,63,1
110,ng,63,1
111,ng,63,1
112,ng,63,1
113,ng,63,1
114,ng,63,1
115,ng,63,1
116,ng,63,1
117,ng,63,1
118,ng,63,1
119,ng,63,1
120,ng,63,1
121,ng,63,1
122,ng,63,1
123,ng,63,1
124,ng,63,1
125,ng,63,1
126,ng,63,1
127,ng,63,1
128,ng,63,1
129,ng,63,1
130,ng,63,1
131,ng,63,1
132,ng,63,1
133,ng,63,1
134,ng,63,1
135,ng,63,1
136,ng,63,1
137,ng,63,1
138,ng,63,1
139,ng,63,1
140,ng,63,1
141,ng,63,1
142,ng,63,1
143,ng,63,1
144,ng,63,1
145,ng,63,1
146,ng,63,1
147,ng,63,1
148,ng,63,1
149,ng,63,1
150,ng,63,1
1,ng,64,1
2,ng,64,1
3,ng,64,1
4,ng,64,1
5,ng,64,1
6,ng,64,1
7,ng,64,1
8,ng,64,1
9,ng,64,1
10,ng,64,1
11,ng,64,1
12,ng,64,1
13,ng,64,1
14,ng,64,1
15,ng,64,1
16,ng,64,1
17,ng,64,1
18,ng,64,1
19,ng,64,1
20,ng,64,1
21,ng,64,1
22,ng,64,1
23,ng,64,1
24,ng,64,1
25,ng,64,1
26,ng,64,0
27,ng,64,1
28,ng,64,1
29,ng,64,1
30,ng,64,1
31,ng,64,1
32,ng,64,1
33,ng,64,1
34,ng,64,1
35,ng,64,1
36,ng,64,1
37,ng,64,1
38,ng,64,1
39,ng,64,1
40,ng,64,1
41,ng,64,1
42,ng,64,1
43,ng,64,1
44,ng,64,1
45,ng,64,1
46,ng,64,1
47,ng,64,1
48,ng,64,1
49,ng,64,1
50,ng,64,1
51,ng,64,1
52,ng,64,1
53,ng,64,1
54,ng,64,1
55,ng,64,1
56,ng,64,1
57,ng,64,1
58,ng,64,1
59,ng,64,1
60,ng,64,1
61,ng,64,1
62,ng,64,1
63,ng,64,1
64,ng,64,1
65,ng,64,1
66,ng,64,1
67,ng,64,1
68,ng,64,1
69,ng,64,1
70,ng,64,1
71,ng,64,1
72,ng,64,1
73,ng,64,1
74,ng,64,1
75,ng,64,1
76,ng,64,0
77,ng,64,1
78,ng,64,1
79,ng,64,1
80,ng,64,1
81,ng,64,1
82,ng,64,1
83,ng,64,1
84,ng,64,1
85,ng,64,1
86,ng,64,1
87,ng,64,1
88,ng,64,1
89,ng,64,1
90,ng,64,1
91,ng,64,1
92,ng,64,1
93,ng,64,1
94,ng,64,1
95,ng,64,1
96,ng,64,1
97,ng,64,1
98,ng,64,1
99,ng,64,1
100,ng,64,1
101,ng,64,0
102,ng,64,1
103,ng,64,1
104,ng,64,1
105,ng,64,1
106,ng,64,1
107,ng,64,1
108,ng,64,1
109,ng,64,1
110,ng,64,1
111,ng,64,1
112,ng,64,1
113,ng,64,1
114,ng,64,1
115,ng,64,1
116,ng,64,1
117,ng,64,1
118,ng,64,1
119,ng,64,1
120,ng,64,1
121,ng,64,1
122,ng,64,1
123,ng,64,1
124,ng,64,1
125,ng,64,1
126,ng,64,1
127,ng,64,1
128,ng,64,1
129,ng,64,1
130,ng,64,1
131,ng,64,1
132,ng,64,1
133,ng,64,1
134,ng,64,1
135,ng,64,1
136,ng,64,1
137,ng,64,1
138,ng,64,1
139,ng,64,1
140,ng,64,1
141,ng,64,1
142,ng,64,1
143,ng,64,1
144,ng,64,1
145,ng,64,1
146,ng,64,1
147,ng,64,1
148,ng,64,1
149,ng,64,1
150,ng,64,1
