l,t,n,sc,sc_line
68,2,2,57,1
68,2,2,58,1
68,2,2,59,1
68,2,2,60,1
69,1,1,0,1
69,1,1,1,1
69,1,1,2,1
69,1,1,3,1
69,1,1,4,1
69,1,1,5,1
69,1,1,6,1
69,1,1,7,1
69,1,1,8,1
69,1,1,9,1
69,1,1,10,1
69,1,1,11,1
69,1,1,12,1
69,1,1,13,1
69,1,1,14,1
69,1,1,15,1
69,1,1,16,1
69,1,1,17,1
69,1,1,18,1
69,1,1,19,1
69,1,1,20,1
69,1,1,21,1
69,1,1,22,1
69,1,1,23,1
69,1,1,24,1
69,1,1,25,1
69,1,1,26,1
69,1,1,27,1
69,1,1,28,1
69,1,1,29,1
69,1,1,30,1
69,1,1,31,1
69,1,1,32,1
69,1,1,33,1
69,1,1,34,1
69,1,1,35,1
69,1,1,36,1
69,1,1,37,1
69,1,1,38,1
69,1,1,39,1
69,1,1,40,1
69,1,1,41,1
69,1,1,42,1
69,1,1,43,1
69,1,1,44,1
69,1,1,45,1
69,1,1,46,1
69,1,1,47,1
69,1,1,48,1
69,1,1,49,1
69,1,1,50,1
69,1,1,51,1
69,1,1,52,1
69,1,1,53,1
69,1,1,54,1
69,1,1,55,1
69,1,1,56,1
69,1,1,57,1
69,1,1,58,1
69,1,1,59,1
69,1,1,60,1
69,1,2,0,1
69,1,2,1,1
69,1,2,2,1
69,1,2,3,1
69,1,2,4,1
69,1,2,5,1
69,1,2,6,1
69,1,2,7,1
69,1,2,8,1
69,1,2,9,1
69,1,2,10,1
69,1,2,11,1
69,1,2,12,1
69,1,2,13,1
69,1,2,14,1
69,1,2,15,1
69,1,2,16,1
69,1,2,17,1
69,1,2,18,1
69,1,2,19,1
69,1,2,20,1
69,1,2,21,1
69,1,2,22,1
69,1,2,23,1
69,1,2,24,1
69,1,2,25,1
69,1,2,26,1
69,1,2,27,1
69,1,2,28,1
69,1,2,29,1
69,1,2,30,1
69,1,2,31,1
69,1,2,32,1
69,1,2,33,1
69,1,2,34,1
69,1,2,35,1
69,1,2,36,1
69,1,2,37,1
69,1,2,38,1
69,1,2,39,1
69,1,2,40,1
69,1,2,41,1
69,1,2,42,1
69,1,2,43,1
69,1,2,44,1
69,1,2,45,1
69,1,2,46,1
69,1,2,47,1
69,1,2,48,1
69,1,2,49,1
69,1,2,50,1
69,1,2,51,1
69,1,2,52,1
69,1,2,53,1
69,1,2,54,1
69,1,2,55,1
69,1,2,56,1
69,1,2,57,1
69,1,2,58,1
69,1,2,59,1
69,1,2,60,1
69,2,1,0,1
69,2,1,1,1
69,2,1,2,1
69,2,1,3,1
69,2,1,4,1
69,2,1,5,1
69,2,1,6,1
69,2,1,7,1
69,2,1,8,1
69,2,1,9,1
69,2,1,10,1
69,2,1,11,1
69,2,1,12,1
69,2,1,13,1
69,2,1,14,1
69,2,1,15,1
69,2,1,16,1
69,2,1,17,1
69,2,1,18,1
69,2,1,19,1
69,2,1,20,1
69,2,1,21,1
69,2,1,22,1
69,2,1,23,1
69,2,1,24,1
69,2,1,25,1
69,2,1,26,1
69,2,1,27,1
69,2,1,28,1
69,2,1,29,1
69,2,1,30,1
69,2,1,31,1
69,2,1,32,1
69,2,1,33,1
69,2,1,34,1
69,2,1,35,1
69,2,1,36,1
69,2,1,37,1
69,2,1,38,1
69,2,1,39,1
69,2,1,40,1
69,2,1,41,1
69,2,1,42,1
69,2,1,43,1
69,2,1,44,1
69,2,1,45,1
69,2,1,46,1
69,2,1,47,1
69,2,1,48,1
69,2,1,49,1
69,2,1,50,1
69,2,1,51,1
69,2,1,52,1
69,2,1,53,1
69,2,1,54,1
69,2,1,55,1
69,2,1,56,1
69,2,1,57,1
69,2,1,58,1
69,2,1,59,1
69,2,1,60,1
69,2,2,0,1
69,2,2,1,1
69,2,2,2,1
69,2,2,3,1
69,2,2,4,1
69,2,2,5,1
69,2,2,6,1
69,2,2,7,1
69,2,2,8,1
69,2,2,9,1
69,2,2,10,1
69,2,2,11,1
69,2,2,12,1
69,2,2,13,1
69,2,2,14,1
69,2,2,15,1
69,2,2,16,1
69,2,2,17,1
69,2,2,18,1
69,2,2,19,1
69,2,2,20,1
69,2,2,21,1
69,2,2,22,1
69,2,2,23,1
69,2,2,24,1
69,2,2,25,1
69,2,2,26,1
69,2,2,27,1
69,2,2,28,1
69,2,2,29,1
69,2,2,30,1
69,2,2,31,1
69,2,2,32,1
69,2,2,33,1
69,2,2,34,1
69,2,2,35,1
69,2,2,36,1
69,2,2,37,1
69,2,2,38,1
69,2,2,39,1
69,2,2,40,1
69,2,2,41,1
69,2,2,42,1
69,2,2,43,1
69,2,2,44,1
69,2,2,45,1
69,2,2,46,1
69,2,2,47,1
69,2,2,48,1
69,2,2,49,1
69,2,2,50,1
69,2,2,51,1
69,2,2,52,1
69,2,2,53,1
69,2,2,54,1
69,2,2,55,1
69,2,2,56,1
69,2,2,57,1
69,2,2,58,1
69,2,2,59,1
69,2,2,60,1
70,1,1,0,1
70,1,1,1,1
70,1,1,2,1
70,1,1,3,1
70,1,1,4,1
70,1,1,5,1
70,1,1,6,1
70,1,1,7,1
70,1,1,8,1
70,1,1,9,1
70,1,1,10,1
70,1,1,11,1
70,1,1,12,1
70,1,1,13,1
70,1,1,14,1
70,1,1,15,1
70,1,1,16,1
70,1,1,17,1
70,1,1,18,1
70,1,1,19,1
70,1,1,20,1
70,1,1,21,1
70,1,1,22,1
70,1,1,23,1
70,1,1,24,1
70,1,1,25,1
70,1,1,26,1
70,1,1,27,1
70,1,1,28,1
70,1,1,29,1
70,1,1,30,1
70,1,1,31,1
70,1,1,32,1
70,1,1,33,1
70,1,1,34,1
70,1,1,35,1
70,1,1,36,1
70,1,1,37,1
70,1,1,38,1
70,1,1,39,1
70,1,1,40,1
70,1,1,41,1
70,1,1,42,1
70,1,1,43,1
70,1,1,44,1
70,1,1,45,1
70,1,1,46,1
70,1,1,47,1
70,1,1,48,1
70,1,1,49,1
70,1,1,50,1
70,1,1,51,1
70,1,1,52,1
70,1,1,53,1
70,1,1,54,1
70,1,1,55,1
70,1,1,56,1
70,1,1,57,1
70,1,1,58,1
70,1,1,59,1
70,1,1,60,1
70,1,2,0,1
70,1,2,1,1
70,1,2,2,1
70,1,2,3,1
70,1,2,4,1
70,1,2,5,1
70,1,2,6,1
70,1,2,7,1
70,1,2,8,1
70,1,2,9,1
70,1,2,10,1
70,1,2,11,1
70,1,2,12,1
70,1,2,13,1
70,1,2,14,1
70,1,2,15,1
70,1,2,16,1
70,1,2,17,1
70,1,2,18,1
70,1,2,19,1
70,1,2,20,1
70,1,2,21,1
70,1,2,22,1
70,1,2,23,1
70,1,2,24,1
70,1,2,25,1
70,1,2,26,1
70,1,2,27,1
70,1,2,28,1
70,1,2,29,1
70,1,2,30,1
70,1,2,31,1
70,1,2,32,1
70,1,2,33,1
70,1,2,34,1
70,1,2,35,1
70,1,2,36,1
70,1,2,37,1
70,1,2,38,1
70,1,2,39,1
70,1,2,40,1
70,1,2,41,1
70,1,2,42,1
70,1,2,43,1
70,1,2,44,1
70,1,2,45,1
70,1,2,46,1
70,1,2,47,1
70,1,2,48,1
70,1,2,49,1
70,1,2,50,1
70,1,2,51,1
70,1,2,52,1
70,1,2,53,1
70,1,2,54,1
70,1,2,55,1
70,1,2,56,1
70,1,2,57,1
70,1,2,58,1
70,1,2,59,1
70,1,2,60,1
70,2,1,0,1
70,2,1,1,1
70,2,1,2,1
70,2,1,3,1
70,2,1,4,1
70,2,1,5,1
70,2,1,6,1
70,2,1,7,1
70,2,1,8,1
70,2,1,9,1
70,2,1,10,1
70,2,1,11,1
70,2,1,12,1
70,2,1,13,1
70,2,1,14,1
70,2,1,15,1
70,2,1,16,1
70,2,1,17,1
70,2,1,18,1
70,2,1,19,1
70,2,1,20,1
70,2,1,21,1
70,2,1,22,1
70,2,1,23,1
70,2,1,24,1
70,2,1,25,1
70,2,1,26,1
70,2,1,27,1
70,2,1,28,1
70,2,1,29,1
70,2,1,30,1
70,2,1,31,1
70,2,1,32,1
70,2,1,33,1
70,2,1,34,1
70,2,1,35,1
70,2,1,36,1
70,2,1,37,1
70,2,1,38,1
70,2,1,39,1
70,2,1,40,1
70,2,1,41,1
70,2,1,42,1
70,2,1,43,1
70,2,1,44,1
70,2,1,45,1
70,2,1,46,1
70,2,1,47,1
70,2,1,48,1
70,2,1,49,1
70,2,1,50,1
70,2,1,51,1
70,2,1,52,1
70,2,1,53,1
70,2,1,54,1
70,2,1,55,1
70,2,1,56,1
70,2,1,57,1
70,2,1,58,1
70,2,1,59,1
70,2,1,60,1
70,2,2,0,1
70,2,2,1,1
70,2,2,2,1
70,2,2,3,1
70,2,2,4,1
70,2,2,5,1
70,2,2,6,1
70,2,2,7,1
70,2,2,8,1
70,2,2,9,1
70,2,2,10,1
70,2,2,11,1
70,2,2,12,1
70,2,2,13,1
70,2,2,14,1
70,2,2,15,1
70,2,2,16,1
70,2,2,17,1
70,2,2,18,1
70,2,2,19,1
70,2,2,20,1
70,2,2,21,1
70,2,2,22,1
70,2,2,23,1
70,2,2,24,1
70,2,2,25,1
70,2,2,26,1
70,2,2,27,1
70,2,2,28,1
70,2,2,29,1
70,2,2,30,1
70,2,2,31,1
70,2,2,32,1
70,2,2,33,1
70,2,2,34,1
70,2,2,35,1
70,2,2,36,1
70,2,2,37,1
70,2,2,38,1
70,2,2,39,1
70,2,2,40,1
70,2,2,41,1
70,2,2,42,1
70,2,2,43,1
70,2,2,44,1
70,2,2,45,1
70,2,2,46,1
70,2,2,47,1
70,2,2,48,1
70,2,2,49,1
70,2,2,50,1
70,2,2,51,1
70,2,2,52,1
70,2,2,53,1
70,2,2,54,1
70,2,2,55,1
70,2,2,56,1
70,2,2,57,1
70,2,2,58,1
70,2,2,59,1
70,2,2,60,1
71,1,1,0,1
71,1,1,1,1
71,1,1,2,1
71,1,1,3,1
71,1,1,4,1
71,1,1,5,1
71,1,1,6,1
71,1,1,7,1
71,1,1,8,1
71,1,1,9,1
71,1,1,10,1
71,1,1,11,1
71,1,1,12,1
71,1,1,13,1
71,1,1,14,1
71,1,1,15,1
71,1,1,16,1
71,1,1,17,1
71,1,1,18,1
71,1,1,19,1
71,1,1,20,1
71,1,1,21,1
71,1,1,22,1
71,1,1,23,1
71,1,1,24,1
71,1,1,25,1
71,1,1,26,1
71,1,1,27,1
71,1,1,28,1
71,1,1,29,1
71,1,1,30,1
71,1,1,31,1
71,1,1,32,1
71,1,1,33,1
71,1,1,34,1
71,1,1,35,1
71,1,1,36,1
71,1,1,37,1
71,1,1,38,1
71,1,1,39,1
71,1,1,40,1
71,1,1,41,1
71,1,1,42,1
71,1,1,43,1
71,1,1,44,1
71,1,1,45,1
71,1,1,46,1
71,1,1,47,1
71,1,1,48,1
71,1,1,49,1
71,1,1,50,1
71,1,1,51,1
71,1,1,52,1
71,1,1,53,1
71,1,1,54,1
71,1,1,55,1
71,1,1,56,1
71,1,1,57,1
71,1,1,58,1
71,1,1,59,1
71,1,1,60,1
71,1,2,0,1
71,1,2,1,1
71,1,2,2,1
71,1,2,3,1
71,1,2,4,1
71,1,2,5,1
71,1,2,6,1
71,1,2,7,1
71,1,2,8,1
71,1,2,9,1
71,1,2,10,1
71,1,2,11,1
71,1,2,12,1
71,1,2,13,1
71,1,2,14,1
71,1,2,15,1
71,1,2,16,1
71,1,2,17,1
71,1,2,18,1
71,1,2,19,1
71,1,2,20,1
71,1,2,21,1
71,1,2,22,1
71,1,2,23,1
71,1,2,24,1
71,1,2,25,1
71,1,2,26,1
71,1,2,27,1
71,1,2,28,1
71,1,2,29,1
71,1,2,30,1
71,1,2,31,1
71,1,2,32,1
71,1,2,33,1
71,1,2,34,1
71,1,2,35,1
71,1,2,36,1
71,1,2,37,1
71,1,2,38,1
71,1,2,39,1
71,1,2,40,1
71,1,2,41,1
71,1,2,42,1
71,1,2,43,1
71,1,2,44,1
71,1,2,45,1
71,1,2,46,1
71,1,2,47,1
71,1,2,48,1
71,1,2,49,1
71,1,2,50,1
71,1,2,51,1
71,1,2,52,1
71,1,2,53,1
71,1,2,54,1
71,1,2,55,1
71,1,2,56,1
71,1,2,57,1
71,1,2,58,1
71,1,2,59,1
71,1,2,60,1
71,2,1,0,1
71,2,1,1,1
71,2,1,2,1
71,2,1,3,1
71,2,1,4,1
71,2,1,5,1
71,2,1,6,1
71,2,1,7,1
71,2,1,8,1
71,2,1,9,1
71,2,1,10,1
71,2,1,11,1
71,2,1,12,1
71,2,1,13,1
71,2,1,14,1
71,2,1,15,1
71,2,1,16,1
71,2,1,17,1
71,2,1,18,1
71,2,1,19,1
71,2,1,20,1
71,2,1,21,1
71,2,1,22,1
71,2,1,23,1
71,2,1,24,1
71,2,1,25,1
71,2,1,26,1
71,2,1,27,1
71,2,1,28,1
71,2,1,29,1
71,2,1,30,1
71,2,1,31,1
71,2,1,32,1
71,2,1,33,1
71,2,1,34,1
71,2,1,35,1
71,2,1,36,1
71,2,1,37,1
71,2,1,38,1
71,2,1,39,1
71,2,1,40,1
71,2,1,41,1
71,2,1,42,1
71,2,1,43,1
71,2,1,44,1
71,2,1,45,1
71,2,1,46,1
71,2,1,47,1
71,2,1,48,1
71,2,1,49,1
71,2,1,50,1
71,2,1,51,1
71,2,1,52,1
71,2,1,53,1
71,2,1,54,1
71,2,1,55,1
71,2,1,56,1
71,2,1,57,1
71,2,1,58,1
71,2,1,59,1
71,2,1,60,1
71,2,2,0,1
71,2,2,1,1
71,2,2,2,1
71,2,2,3,1
71,2,2,4,1
71,2,2,5,1
71,2,2,6,1
71,2,2,7,1
71,2,2,8,1
71,2,2,9,1
71,2,2,10,1
71,2,2,11,1
71,2,2,12,1
71,2,2,13,1
71,2,2,14,1
71,2,2,15,1
71,2,2,16,1
71,2,2,17,1
71,2,2,18,1
71,2,2,19,1
71,2,2,20,1
71,2,2,21,1
71,2,2,22,1
71,2,2,23,1
71,2,2,24,1
71,2,2,25,1
71,2,2,26,1
71,2,2,27,1
71,2,2,28,1
71,2,2,29,1
71,2,2,30,1
71,2,2,31,1
71,2,2,32,1
71,2,2,33,1
71,2,2,34,1
71,2,2,35,1
71,2,2,36,1
71,2,2,37,1
71,2,2,38,1
71,2,2,39,1
71,2,2,40,1
71,2,2,41,1
71,2,2,42,1
71,2,2,43,1
71,2,2,44,1
71,2,2,45,1
71,2,2,46,1
71,2,2,47,1
71,2,2,48,1
71,2,2,49,1
71,2,2,50,1
71,2,2,51,1
71,2,2,52,1
71,2,2,53,1
71,2,2,54,1
71,2,2,55,1
71,2,2,56,1
71,2,2,57,1
71,2,2,58,1
71,2,2,59,1
71,2,2,60,1
72,1,1,0,1
72,1,1,1,1
72,1,1,2,1
72,1,1,3,1
72,1,1,4,1
72,1,1,5,1
72,1,1,6,1
72,1,1,7,1
72,1,1,8,1
72,1,1,9,1
72,1,1,10,1
72,1,1,11,1
72,1,1,12,1
72,1,1,13,1
72,1,1,14,1
72,1,1,15,1
72,1,1,16,1
72,1,1,17,1
72,1,1,18,1
72,1,1,19,1
72,1,1,20,1
72,1,1,21,1
72,1,1,22,1
72,1,1,23,1
72,1,1,24,1
72,1,1,25,1
72,1,1,26,1
72,1,1,27,1
72,1,1,28,1
72,1,1,29,1
72,1,1,30,1
72,1,1,31,1
72,1,1,32,1
72,1,1,33,1
72,1,1,34,1
72,1,1,35,1
72,1,1,36,1
72,1,1,37,1
72,1,1,38,1
72,1,1,39,1
72,1,1,40,1
72,1,1,41,1
72,1,1,42,1
72,1,1,43,1
72,1,1,44,1
72,1,1,45,1
72,1,1,46,1
72,1,1,47,1
72,1,1,48,1
72,1,1,49,1
72,1,1,50,1
72,1,1,51,1
72,1,1,52,1
72,1,1,53,1
72,1,1,54,1
72,1,1,55,1
72,1,1,56,1
72,1,1,57,1
72,1,1,58,1
72,1,1,59,1
72,1,1,60,1
72,1,2,0,1
72,1,2,1,1
72,1,2,2,1
72,1,2,3,1
72,1,2,4,1
72,1,2,5,1
72,1,2,6,1
72,1,2,7,1
72,1,2,8,1
72,1,2,9,1
72,1,2,10,1
72,1,2,11,1
72,1,2,12,1
72,1,2,13,1
72,1,2,14,1
72,1,2,15,1
72,1,2,16,1
72,1,2,17,1
72,1,2,18,1
72,1,2,19,1
72,1,2,20,1
72,1,2,21,1
72,1,2,22,1
72,1,2,23,1
72,1,2,24,1
72,1,2,25,1
72,1,2,26,1
72,1,2,27,1
72,1,2,28,1
72,1,2,29,1
72,1,2,30,1
72,1,2,31,1
72,1,2,32,1
72,1,2,33,1
72,1,2,34,1
72,1,2,35,1
72,1,2,36,1
72,1,2,37,1
72,1,2,38,1
72,1,2,39,1
72,1,2,40,1
72,1,2,41,1
72,1,2,42,1
72,1,2,43,1
72,1,2,44,1
72,1,2,45,1
72,1,2,46,1
72,1,2,47,1
72,1,2,48,1
72,1,2,49,1
72,1,2,50,1
72,1,2,51,1
72,1,2,52,1
72,1,2,53,1
72,1,2,54,1
72,1,2,55,1
72,1,2,56,1
72,1,2,57,1
72,1,2,58,1
72,1,2,59,1
72,1,2,60,1
72,2,1,0,1
72,2,1,1,1
72,2,1,2,1
72,2,1,3,1
72,2,1,4,1
72,2,1,5,1
72,2,1,6,1
72,2,1,7,1
72,2,1,8,1
72,2,1,9,1
72,2,1,10,1
72,2,1,11,1
72,2,1,12,1
72,2,1,13,1
72,2,1,14,1
72,2,1,15,1
72,2,1,16,1
72,2,1,17,1
72,2,1,18,1
72,2,1,19,1
72,2,1,20,1
72,2,1,21,1
72,2,1,22,1
72,2,1,23,1
72,2,1,24,1
72,2,1,25,1
72,2,1,26,1
72,2,1,27,1
72,2,1,28,1
72,2,1,29,1
72,2,1,30,1
72,2,1,31,1
72,2,1,32,1
72,2,1,33,1
72,2,1,34,1
72,2,1,35,1
72,2,1,36,1
72,2,1,37,1
72,2,1,38,1
72,2,1,39,1
72,2,1,40,1
72,2,1,41,1
72,2,1,42,1
72,2,1,43,1
72,2,1,44,1
72,2,1,45,1
72,2,1,46,1
72,2,1,47,1
72,2,1,48,1
72,2,1,49,1
72,2,1,50,1
72,2,1,51,1
72,2,1,52,1
72,2,1,53,1
72,2,1,54,1
72,2,1,55,1
72,2,1,56,1
72,2,1,57,1
72,2,1,58,1
72,2,1,59,1
72,2,1,60,1
72,2,2,0,1
72,2,2,1,1
72,2,2,2,1
72,2,2,3,1
72,2,2,4,1
72,2,2,5,1
72,2,2,6,1
72,2,2,7,1
72,2,2,8,1
72,2,2,9,1
72,2,2,10,1
72,2,2,11,1
72,2,2,12,1
72,2,2,13,1
72,2,2,14,1
72,2,2,15,1
72,2,2,16,1
72,2,2,17,1
72,2,2,18,1
72,2,2,19,1
72,2,2,20,1
72,2,2,21,1
72,2,2,22,1
72,2,2,23,1
72,2,2,24,1
72,2,2,25,1
72,2,2,26,1
72,2,2,27,1
72,2,2,28,1
72,2,2,29,1
72,2,2,30,1
72,2,2,31,1
72,2,2,32,1
72,2,2,33,1
72,2,2,34,1
72,2,2,35,1
72,2,2,36,1
72,2,2,37,1
72,2,2,38,1
72,2,2,39,1
72,2,2,40,1
72,2,2,41,1
72,2,2,42,1
72,2,2,43,1
72,2,2,44,1
72,2,2,45,1
72,2,2,46,1
72,2,2,47,1
72,2,2,48,1
72,2,2,49,1
72,2,2,50,1
72,2,2,51,1
72,2,2,52,1
72,2,2,53,1
72,2,2,54,1
72,2,2,55,1
72,2,2,56,1
72,2,2,57,1
72,2,2,58,1
72,2,2,59,1
72,2,2,60,1
73,1,1,0,1
73,1,1,1,1
73,1,1,2,1
73,1,1,3,1
73,1,1,4,1
73,1,1,5,1
73,1,1,6,1
73,1,1,7,1
73,1,1,8,1
73,1,1,9,1
73,1,1,10,1
73,1,1,11,1
73,1,1,12,1
73,1,1,13,1
73,1,1,14,1
73,1,1,15,1
73,1,1,16,1
73,1,1,17,1
73,1,1,18,1
73,1,1,19,1
73,1,1,20,1
73,1,1,21,1
73,1,1,22,1
73,1,1,23,1
73,1,1,24,1
73,1,1,25,1
73,1,1,26,1
73,1,1,27,1
73,1,1,28,1
73,1,1,29,1
73,1,1,30,1
73,1,1,31,1
73,1,1,32,1
73,1,1,33,1
73,1,1,34,1
73,1,1,35,1
73,1,1,36,1
73,1,1,37,1
73,1,1,38,1
73,1,1,39,1
73,1,1,40,1
73,1,1,41,1
73,1,1,42,1
73,1,1,43,1
73,1,1,44,1
73,1,1,45,1
73,1,1,46,1
73,1,1,47,1
73,1,1,48,1
73,1,1,49,1
73,1,1,50,1
73,1,1,51,1
73,1,1,52,1
73,1,1,53,1
73,1,1,54,1
73,1,1,55,1
73,1,1,56,1
73,1,1,57,1
73,1,1,58,1
73,1,1,59,1
73,1,1,60,1
73,1,2,0,1
73,1,2,1,1
73,1,2,2,1
73,1,2,3,1
73,1,2,4,1
73,1,2,5,1
73,1,2,6,1
73,1,2,7,1
73,1,2,8,1
73,1,2,9,1
73,1,2,10,1
73,1,2,11,1
73,1,2,12,1
73,1,2,13,1
73,1,2,14,1
73,1,2,15,1
73,1,2,16,1
73,1,2,17,1
73,1,2,18,1
73,1,2,19,1
73,1,2,20,1
73,1,2,21,1
73,1,2,22,1
73,1,2,23,1
73,1,2,24,1
73,1,2,25,1
73,1,2,26,1
73,1,2,27,1
73,1,2,28,1
73,1,2,29,1
73,1,2,30,1
73,1,2,31,1
73,1,2,32,1
73,1,2,33,1
73,1,2,34,1
73,1,2,35,1
73,1,2,36,1
73,1,2,37,1
73,1,2,38,1
73,1,2,39,1
73,1,2,40,1
73,1,2,41,1
73,1,2,42,1
73,1,2,43,1
73,1,2,44,1
73,1,2,45,1
73,1,2,46,1
73,1,2,47,1
73,1,2,48,1
73,1,2,49,1
73,1,2,50,1
73,1,2,51,1
73,1,2,52,1
73,1,2,53,1
73,1,2,54,1
73,1,2,55,1
73,1,2,56,1
73,1,2,57,1
73,1,2,58,1
73,1,2,59,1
73,1,2,60,1
73,2,1,0,1
73,2,1,1,1
73,2,1,2,1
73,2,1,3,1
73,2,1,4,1
73,2,1,5,1
73,2,1,6,1
73,2,1,7,1
73,2,1,8,1
73,2,1,9,1
73,2,1,10,1
73,2,1,11,1
73,2,1,12,1
73,2,1,13,1
73,2,1,14,1
73,2,1,15,1
73,2,1,16,1
73,2,1,17,1
73,2,1,18,1
73,2,1,19,1
73,2,1,20,1
73,2,1,21,1
73,2,1,22,1
73,2,1,23,1
73,2,1,24,1
73,2,1,25,1
73,2,1,26,1
73,2,1,27,1
73,2,1,28,1
73,2,1,29,1
73,2,1,30,1
73,2,1,31,1
73,2,1,32,1
73,2,1,33,1
73,2,1,34,1
73,2,1,35,1
73,2,1,36,1
73,2,1,37,1
73,2,1,38,1
73,2,1,39,1
73,2,1,40,1
73,2,1,41,1
73,2,1,42,1
73,2,1,43,1
73,2,1,44,1
73,2,1,45,1
73,2,1,46,1
73,2,1,47,1
73,2,1,48,1
73,2,1,49,1
73,2,1,50,1
73,2,1,51,1
73,2,1,52,1
73,2,1,53,1
73,2,1,54,1
73,2,1,55,1
73,2,1,56,1
73,2,1,57,1
73,2,1,58,1
73,2,1,59,1
73,2,1,60,1
73,2,2,0,1
73,2,2,1,1
73,2,2,2,1
73,2,2,3,1
73,2,2,4,1
73,2,2,5,1
73,2,2,6,1
73,2,2,7,1
73,2,2,8,1
73,2,2,9,1
73,2,2,10,1
73,2,2,11,1
73,2,2,12,1
73,2,2,13,1
73,2,2,14,1
73,2,2,15,1
73,2,2,16,1
73,2,2,17,1
73,2,2,18,1
73,2,2,19,1
73,2,2,20,1
73,2,2,21,1
73,2,2,22,1
73,2,2,23,1
73,2,2,24,1
73,2,2,25,1
73,2,2,26,1
73,2,2,27,1
73,2,2,28,1
73,2,2,29,1
73,2,2,30,1
73,2,2,31,1
73,2,2,32,1
73,2,2,33,1
73,2,2,34,1
73,2,2,35,1
73,2,2,36,1
73,2,2,37,1
73,2,2,38,1
73,2,2,39,1
73,2,2,40,1
73,2,2,41,1
73,2,2,42,1
73,2,2,43,1
73,2,2,44,1
73,2,2,45,1
73,2,2,46,1
73,2,2,47,1
73,2,2,48,1
73,2,2,49,1
73,2,2,50,1
73,2,2,51,1
73,2,2,52,1
73,2,2,53,1
73,2,2,54,1
73,2,2,55,1
73,2,2,56,1
73,2,2,57,1
73,2,2,58,1
73,2,2,59,1
73,2,2,60,1
74,1,1,0,1
74,1,1,1,1
74,1,1,2,1
74,1,1,3,1
74,1,1,4,1
74,1,1,5,1
74,1,1,6,1
74,1,1,7,1
74,1,1,8,1
74,1,1,9,1
74,1,1,10,1
74,1,1,11,1
74,1,1,12,1
74,1,1,13,1
74,1,1,14,1
74,1,1,15,1
74,1,1,16,1
74,1,1,17,1
74,1,1,18,1
74,1,1,19,1
74,1,1,20,1
74,1,1,21,1
74,1,1,22,1
74,1,1,23,1
74,1,1,24,1
74,1,1,25,1
74,1,1,26,1
74,1,1,27,1
74,1,1,28,1
74,1,1,29,1
74,1,1,30,1
74,1,1,31,1
74,1,1,32,1
74,1,1,33,1
74,1,1,34,1
74,1,1,35,1
74,1,1,36,1
74,1,1,37,1
74,1,1,38,1
74,1,1,39,1
74,1,1,40,1
74,1,1,41,1
74,1,1,42,1
74,1,1,43,1
74,1,1,44,1
74,1,1,45,1
74,1,1,46,1
74,1,1,47,1
74,1,1,48,1
74,1,1,49,1
74,1,1,50,1
74,1,1,51,1
74,1,1,52,1
74,1,1,53,1
74,1,1,54,1
74,1,1,55,1
74,1,1,56,1
74,1,1,57,1
74,1,1,58,1
74,1,1,59,1
74,1,1,60,1
74,1,2,0,1
74,1,2,1,1
74,1,2,2,1
74,1,2,3,1
74,1,2,4,1
74,1,2,5,1
74,1,2,6,1
74,1,2,7,1
74,1,2,8,1
74,1,2,9,1
74,1,2,10,1
74,1,2,11,1
74,1,2,12,1
74,1,2,13,1
74,1,2,14,1
74,1,2,15,1
74,1,2,16,1
74,1,2,17,1
74,1,2,18,1
74,1,2,19,1
74,1,2,20,1
74,1,2,21,1
74,1,2,22,1
74,1,2,23,1
74,1,2,24,1
74,1,2,25,1
74,1,2,26,1
74,1,2,27,1
74,1,2,28,1
74,1,2,29,1
74,1,2,30,1
74,1,2,31,1
74,1,2,32,1
74,1,2,33,1
74,1,2,34,1
74,1,2,35,1
74,1,2,36,1
74,1,2,37,1
74,1,2,38,1
74,1,2,39,1
74,1,2,40,1
74,1,2,41,1
74,1,2,42,1
74,1,2,43,1
74,1,2,44,1
74,1,2,45,1
74,1,2,46,1
74,1,2,47,1
74,1,2,48,1
74,1,2,49,1
74,1,2,50,1
74,1,2,51,1
74,1,2,52,1
74,1,2,53,1
74,1,2,54,1
74,1,2,55,1
74,1,2,56,1
74,1,2,57,1
74,1,2,58,1
74,1,2,59,1
74,1,2,60,1
74,2,1,0,1
74,2,1,1,1
74,2,1,2,1
74,2,1,3,1
74,2,1,4,1
74,2,1,5,1
74,2,1,6,1
74,2,1,7,1
74,2,1,8,1
74,2,1,9,1
74,2,1,10,1
74,2,1,11,1
74,2,1,12,1
74,2,1,13,1
74,2,1,14,1
74,2,1,15,1
74,2,1,16,1
74,2,1,17,1
74,2,1,18,1
74,2,1,19,1
74,2,1,20,1
74,2,1,21,1
74,2,1,22,1
74,2,1,23,1
74,2,1,24,1
74,2,1,25,1
74,2,1,26,1
74,2,1,27,1
74,2,1,28,1
74,2,1,29,1
74,2,1,30,1
74,2,1,31,1
74,2,1,32,1
74,2,1,33,1
74,2,1,34,1
74,2,1,35,1
74,2,1,36,1
74,2,1,37,1
74,2,1,38,1
74,2,1,39,1
74,2,1,40,1
74,2,1,41,1
74,2,1,42,1
74,2,1,43,1
74,2,1,44,1
74,2,1,45,1
74,2,1,46,1
74,2,1,47,1
74,2,1,48,1
74,2,1,49,1
74,2,1,50,1
74,2,1,51,1
